Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Indistinguishable Proteins	Beads_1 Intensity	Beads_1 MaxLFQ Intensity	Beads_1 Spectral Count	Beads_1 Unique Spectral Count	Beads_1 Total Spectral Count	Beads_2 Intensity	Beads_2 MaxLFQ Intensity	Beads_2 Spectral Count	Beads_2 Unique Spectral Count	Beads_2 Total Spectral Count	Beads_3 Intensity	Beads_3 MaxLFQ Intensity	Beads_3 Spectral Count	Beads_3 Unique Spectral Count	Beads_3 Total Spectral Count	NosH_1 Intensity	NosH_1 MaxLFQ Intensity	NosH_1 Spectral Count	NosH_1 Unique Spectral Count	NosH_1 Total Spectral Count	NosH_2 Intensity	NosH_2 MaxLFQ Intensity	NosH_2 Spectral Count	NosH_2 Unique Spectral Count	NosH_2 Total Spectral Count	NosH_3 Intensity	NosH_3 MaxLFQ Intensity	NosH_3 Spectral Count	NosH_3 Unique Spectral Count	NosH_3 Total Spectral Count
A0A068VDY0;A0A068UF33;A0A068TSQ1;A0A068UBG8;A0A068UCA6;A0A068UF29;A0A068UUF9;A0A068UVX5;A0A068V1T7;A0A068V4Q5;A0A068VGG6;A0A068VJF1	A0A068VDY0;A0A068UF33;A0A068TSQ1;A0A068UBG8;A0A068UCA6;A0A068UF29;A0A068UUF9;A0A068UVX5;A0A068V1T7;A0A068V4Q5;A0A068VGG6;A0A068VJF1	A0A068TSQ1_COFCA;A0A068UBG8_COFCA;A0A068UCA6_COFCA;A0A068UF29_COFCA;A0A068UF33_COFCA;A0A068UUF9_COFCA;A0A068UVX5_COFCA;A0A068V1T7_COFCA;A0A068V4Q5_COFCA;A0A068VDY0_COFCA;A0A068VGG6_COFCA;A0A068VJF1_COFCA	GSCOC_T00000135001;GSCOC_T00007941001;GSCOC_T00013390001;GSCOC_T00015563001;GSCOC_T00020648001;GSCOC_T00021116001;GSCOC_T00022450001;GSCOC_T00023771001;GSCOC_T00023779001;GSCOC_T00033338001;GSCOC_T00036224001;GSCOC_T00038980001	100	Homo sapiens	1:Experimental evidence at protein level	Beta-glucosidase 44-like	1.0	1.0	1	1	1	1		121521.0	121521.0	1	1	1	156264.0	156264.0	1	1	1			1	1	1	100615.0	100615.0	1	1	1	264144.0	264144.0	1	1	1	153299.0	153299.0	1	1	1
A0A068VE26	A0A068VE26	A0A068VE26_COFCA	GSCOC_T00010068001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		226947.0	226947.0	1	1	1	152681.0	152681.0	1	1	1	248725.0	248725.0	1	1	1			1	1	1			1	1	1	159169.0	159169.0	1	1	1
A0A068VE54	A0A068VE54	A0A068VE54_COFCA	GSCOC_T00005865001	100	Homo sapiens	1:Experimental evidence at protein level	Peptidase A1 domain-containing protein	1.0	1.0	1	1	1	1		148800.0	148800.0	1	1	1	195531.0	195531.0	1	1	1	164486.0	164486.0	1	1	1	1066180.0	1066180.0	1	1	1	1062690.0	1062690.0	1	1	1	1082760.0	1082760.0	1	1	1
A0A068VE54;A0A068USY3;A0A068VG06	A0A068VE54;A0A068USY3;A0A068VG06	A0A068USY3_COFCA;A0A068VE54_COFCA;A0A068VG06_COFCA	GSCOC_T00005865001;GSCOC_T00008233001;GSCOC_T00033572001	100	Homo sapiens	1:Experimental evidence at protein level	Peptidase A1 domain-containing protein	1.0	1.0	1	1	1	1		71010.3	71010.3	1	1	1	117189.0	117189.0	1	1	1	163345.0	163345.0	1	1	1	279356.0	279356.0	1	1	1	791218.0	791218.0	1	1	1	1112380.0	1112380.0	1	1	1
A0A068VEA7	A0A068VEA7	A0A068VEA7_COFCA	GSCOC_T00008321001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1	7383.83	7383.83	1	1	1	3981.79	3981.79	1	1	1	24458.9	24458.9	1	1	1	30014.8	30014.8	1	1	1	20045.1	20045.1	1	1	1
A0A068VEC9	A0A068VEC9	A0A068VEC9_COFCA	GSCOC_T00002103001	100	Homo sapiens	1:Experimental evidence at protein level	tRNA-binding domain-containing protein	1.0	1.0	1	1	1	1		123494.0	123494.0	1	1	1	110120.0	110120.0	1	1	1	85714.5	85714.5	1	1	1	65566.8	65566.8	1	1	1	75630.9	75630.9	1	1	1	91262.4	91262.4	1	1	1
A0A068VEG7;A0A068TQK4	A0A068VEG7;A0A068TQK4	A0A068TQK4_COFCA;A0A068VEG7_COFCA	GSCOC_T00001032001;GSCOC_T00022350001	100	Homo sapiens	1:Experimental evidence at protein level	glycine--tRNA ligase	1.0	1.0	1	1	1	1		35916.6	35916.6	1	1	1			1	1	1			1	1	1	78437.4	78437.4	1	1	1			1	1	1			1	1	1
A0A068VEI6	A0A068VEI6	A0A068VEI6_COFCA	GSCOC_T00003714001	100	Homo sapiens	1:Experimental evidence at protein level	Chlorophyll a-b binding protein, chloroplastic	1.0	1.0	1	1	1	1				1	1	1	70267.1	70267.1	1	1	1			1	1	1			1	1	1			1	1	1			1	1	1
A0A068VEI8	A0A068VEI8	A0A068VEI8_COFCA	GSCOC_T00004285001	100	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase	1.0	1.0	1	1	1	1		210159.0	210159.0	1	1	1	197895.0	197895.0	1	1	1	202749.0	202749.0	1	1	1	561410.0	561410.0	1	1	1	683326.0	683326.0	1	1	1	793442.0	793442.0	1	1	1
A0A068VEI8;A0A068UHC8	A0A068VEI8;A0A068UHC8	A0A068UHC8_COFCA;A0A068VEI8_COFCA	GSCOC_T00004285001;GSCOC_T00025339001	100	Homo sapiens	1:Experimental evidence at protein level	Glutathione peroxidase	1.0	1.0	1	1	1	1		295223.0	295223.0	1	1	1	323871.0	323871.0	1	1	1	402301.0	402301.0	1	1	1	168889.0	168889.0	1	1	1	410643.0	410643.0	1	1	1	503600.0	503600.0	1	1	1
A0A068VEI9	A0A068VEI9	A0A068VEI9_COFCA	GSCOC_T00012649001	100	Homo sapiens	1:Experimental evidence at protein level	Insulin-degrading enzyme-like 1, peroxisomal	1.0	1.0	1	1	1	1		145886.0	145886.0	1	1	1	182844.0	182844.0	1	1	1	129244.0	129244.0	1	1	1			1	1	1			1	1	1			1	1	1
A0A068VEJ7	A0A068VEJ7	A0A068VEJ7_COFCA	GSCOC_T00001042001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		2703650.0	2703650.0	1	1	1	1852990.0	1852990.0	1	1	1	1395630.0	1395630.0	1	1	1			1	1	1	1087710.0	1087710.0	1	1	1	958156.0	958156.0	1	1	1
A0A068VEM0	A0A068VEM0	A0A068VEM0_COFCA	GSCOC_T00004569001	100	Homo sapiens	1:Experimental evidence at protein level	Dirigent protein	1.0	1.0	1	1	1	1		2183840.0	2183840.0	1	1	1	983839.0	983839.0	1	1	1	886536.0	886536.0	1	1	1	728177.0	728177.0	1	1	1	862914.0	862914.0	1	1	1	680464.0	680464.0	1	1	1
A0A068VEQ7	A0A068VEQ7	A0A068VEQ7_COFCA	GSCOC_T00002104001	100	Homo sapiens	1:Experimental evidence at protein level	Methionine aminopeptidase 2	1.0	1.0	1	1	1	1				1	1	1	61490.3	61490.3	1	1	1	52054.2	52054.2	1	1	1	10001.4	10001.4	1	1	1	5730.92	5730.92	1	1	1	15857.1	15857.1	1	1	1
A0A068VEQ7;A0A068VES4	A0A068VEQ7;A0A068VES4	A0A068VEQ7_COFCA;A0A068VES4_COFCA	GSCOC_T00002101001;GSCOC_T00002104001	100	Homo sapiens	1:Experimental evidence at protein level	Methionine aminopeptidase 2	1.0	1.0	1	1	1	1		606366.0	606366.0	1	1	1	618505.0	618505.0	1	1	1	460200.0	460200.0	1	1	1			1	1	1	877603.0	877603.0	1	1	1	794929.0	794929.0	1	1	1
A0A068VFP2	A0A068VFP2	A0A068VFP2_COFCA	GSCOC_T00002596001	100	Homo sapiens	1:Experimental evidence at protein level	ribulose-phosphate 3-epimerase	1.0	1.0	1	1	1	1		161751.0	161751.0	1	1	1	163432.0	163432.0	1	1	1	128159.0	128159.0	1	1	1			1	1	1	774552.0	774552.0	1	1	1	86883.1	86883.1	1	1	1
A0A068VFP3	A0A068VFP3	A0A068VFP3_COFCA	GSCOC_T00003540001	100	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL18c	1.0	1.0	1	1	1	1		137646.0	137646.0	1	1	1	120840.0	120840.0	1	1	1	118956.0	118956.0	1	1	1	172450.0	172450.0	1	1	1	187686.0	187686.0	1	1	1	164088.0	164088.0	1	1	1
A0A068VFW2;A0A068TPY5	A0A068VFW2;A0A068TPY5	A0A068TPY5_COFCA;A0A068VFW2_COFCA	GSCOC_T00012414001;GSCOC_T00021953001	100	Homo sapiens	1:Experimental evidence at protein level	RuBisCO large subunit-binding protein subunit beta, chloroplastic	1.0	1.0	1	1	1	1				1	1	1	9808.61	9808.61	1	1	1	11929.0	11929.0	1	1	1			1	1	1	40941.4	40941.4	1	1	1	27058.2	27058.2	1	1	1
A0A068VG82;A0A068UM79;A0A068V7P3	A0A068VG82;A0A068UM79;A0A068V7P3	A0A068UM79_COFCA;A0A068V7P3_COFCA;A0A068VG82_COFCA	GSCOC_T00007372001;GSCOC_T00018520001;GSCOC_T00028764001	100	Homo sapiens	1:Experimental evidence at protein level	40S ribosomal protein S7	1.0	1.0	1	1	1	1		80608.1	80608.1	1	1	1	64360.0	64360.0	1	1	1	68579.2	68579.2	1	1	1	168982.0	168982.0	1	1	1	212812.0	212812.0	1	1	1	208688.0	208688.0	1	1	1
A0A068VGE0	A0A068VGE0	A0A068VGE0_COFCA	GSCOC_T00008717001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	22517.7	22517.7	1	1	1			1	1	1	21001.2	21001.2	1	1	1
A0A068VGM2	A0A068VGM2	A0A068VGM2_COFCA	GSCOC_T00011142001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1	3549.79	3549.79	1	1	1			1	1	1			1	1	1	63413.5	63413.5	1	1	1
A0A068VGV1;A0A068VI70	A0A068VGV1;A0A068VI70	A0A068VGV1_COFCA;A0A068VI70_COFCA	GSCOC_T00009951001;GSCOC_T00012314001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1	379403.0	379403.0	1	1	1			1	1	1			1	1	1			1	1	1			1	1	1
A0A068VH47	A0A068VH47	A0A068VH47_COFCA	GSCOC_T00009570001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	53478.2	53478.2	1	1	1			1	1	1			1	1	1
A0A068VH47;A0A068VL06	A0A068VH47;A0A068VL06	A0A068VH47_COFCA;A0A068VL06_COFCA	GSCOC_T00007031001;GSCOC_T00009570001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		50730.8	50730.8	1	1	1	19771.9	19771.9	1	1	1	13787.0	13787.0	1	1	1	49738.3	49738.3	1	1	1	150540.0	150540.0	1	1	1	77145.3	77145.3	1	1	1
A0A068VH68	A0A068VH68	A0A068VH68_COFCA	GSCOC_T00001708001	100	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	1.0	1.0	1	1	1	1		668135.0	668135.0	1	1	1	571620.0	571620.0	1	1	1	497863.0	497863.0	1	1	1			1	1	1			1	1	1	254897.0	254897.0	1	1	1
A0A068VH68;A0A068U6M9	A0A068VH68;A0A068U6M9	A0A068U6M9_COFCA;A0A068VH68_COFCA	GSCOC_T00001708001;GSCOC_T00017485001	100	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	1.0	1.0	1	1	1	1		1221640.0	1221640.0	1	1	1	1180170.0	1180170.0	1	1	1	915519.0	915519.0	1	1	1	521083.0	521083.0	1	1	1	648444.0	648444.0	1	1	1	2544740.0	2544740.0	1	1	1
A0A068VHH8	A0A068VHH8	A0A068VHH8_COFCA	GSCOC_T00013752001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		41450.7	41450.7	1	1	1	80355.4	80355.4	1	1	1			1	1	1			1	1	1	70473.7	70473.7	1	1	1			1	1	1
A0A068VHZ9	A0A068VHZ9	A0A068VHZ9_COFCA	GSCOC_T00008382001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	719268.0	719268.0	1	1	1	736430.0	736430.0	1	1	1	788887.0	788887.0	1	1	1
A0A068VI32	A0A068VI32	A0A068VI32_COFCA	GSCOC_T00009176001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	58607.9	58607.9	1	1	1	58478.0	58478.0	1	1	1	67633.8	67633.8	1	1	1
A0A068VIW0	A0A068VIW0	A0A068VIW0_COFCA	GSCOC_T00009125001	100	Homo sapiens	1:Experimental evidence at protein level	DNA replication licensing factor MCM3	1.0	1.0	1	1	1	1		321137.0	321137.0	1	1	1			1	1	1			1	1	1			1	1	1			1	1	1			1	1	1
A0A068VJA8	A0A068VJA8	A0A068VJA8_COFCA	GSCOC_T00002210001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	2617000.0	2617000.0	1	1	1	2383180.0	2383180.0	1	1	1	2997320.0	2997320.0	1	1	1
A0A068VJR2	A0A068VJR2	A0A068VJR2_COFCA	GSCOC_T00013391001	100	Homo sapiens	1:Experimental evidence at protein level	UspA domain-containing protein	1.0	1.0	1	1	1	1		43520.5	43520.5	1	1	1	57846.4	57846.4	1	1	1	38508.5	38508.5	1	1	1	39260.9	39260.9	1	1	1	31308.6	31308.6	1	1	1	28961.2	28961.2	1	1	1
A0A068VJR7	A0A068VJR7	A0A068VJR7_COFCA	GSCOC_T00009092001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		3879680.0	3879680.0	1	1	1	3455400.0	3455400.0	1	1	1	3214190.0	3214190.0	1	1	1	2878150.0	2878150.0	1	1	1	3338810.0	3338810.0	1	1	1	2850300.0	2850300.0	1	1	1
A0A068VK15	A0A068VK15	A0A068VK15_COFCA	GSCOC_T00012344001	100	Homo sapiens	1:Experimental evidence at protein level	NAD-dependent epimerase/dehydratase domain-containing protein	1.0	1.0	1	1	1	1		126765.0	126765.0	1	1	1	96952.3	96952.3	1	1	1	67862.7	67862.7	1	1	1	32204.0	32204.0	1	1	1	53428.1	53428.1	1	1	1	41770.4	41770.4	1	1	1
A0A068VK80	A0A068VK80	A0A068VK80_COFCA	GSCOC_T00010323001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		134165.0	134165.0	1	1	1	69990.5	69990.5	1	1	1	109960.0	109960.0	1	1	1			1	1	1			1	1	1			1	1	1
A0A068VK80;A0A068VHW2	A0A068VK80;A0A068VHW2	A0A068VHW2_COFCA;A0A068VK80_COFCA	GSCOC_T00003341001;GSCOC_T00010323001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		189092.0	189092.0	1	1	1	177319.0	177319.0	1	1	1	182761.0	182761.0	1	1	1	118002.0	118002.0	1	1	1	217099.0	217099.0	1	1	1	144493.0	144493.0	1	1	1
A0A068VKG8	A0A068VKG8	A0A068VKG8_COFCA	GSCOC_T00007002001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		37774.5	37774.5	1	1	1			1	1	1	43281.7	43281.7	1	1	1	290656.0	290656.0	1	1	1	327670.0	327670.0	1	1	1	297510.0	297510.0	1	1	1
A0A068VKY1	A0A068VKY1	A0A068VKY1_COFCA	GSCOC_T00008147001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		501990.0	501990.0	1	1	1	732396.0	732396.0	1	1	1	716643.0	716643.0	1	1	1	1766890.0	1766890.0	1	1	1	1970920.0	1970920.0	1	1	1	1852130.0	1852130.0	1	1	1
A0A068VLE8	A0A068VLE8	A0A068VLE8_COFCA	GSCOC_T00007291001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		20003500.0	20003500.0	1	1	1	23341300.0	23341300.0	1	1	1	21148000.0	21148000.0	1	1	1	22278500.0	22278500.0	1	1	1	24192200.0	24192200.0	1	1	1	22095200.0	22095200.0	1	1	1
A0A068VLM1	A0A068VLM1	A0A068VLM1_COFCA	GSCOC_T00001585001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	31117.6	31117.6	1	1	1	28093.8	28093.8	1	1	1	116882.0	116882.0	1	1	1
A0A068VLM1;A0A068UAC6	A0A068VLM1;A0A068UAC6	A0A068UAC6_COFCA;A0A068VLM1_COFCA	GSCOC_T00001585001;GSCOC_T00018534001	100	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL6 alpha-beta domain-containing protein	1.0	1.0	1	1	1	1		285903.0	285903.0	1	1	1	283505.0	283505.0	1	1	1			1	1	1	23593600.0	23593600.0	1	1	1	19696300.0	19696300.0	1	1	1	13353200.0	13353200.0	1	1	1
A0A068VMX3	A0A068VMX3	A0A068VMX3_COFCA	GSCOC_T00009368001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		22281.3	22281.3	1	1	1			1	1	1			1	1	1	34323.2	34323.2	1	1	1	28867.7	28867.7	1	1	1	40459.2	40459.2	1	1	1
A0A068VPI5	A0A068VPI5	A0A068VPI5_COFCA	GSCOC_T00011720001	100	Homo sapiens	1:Experimental evidence at protein level		1.0	1.0	1	1	1	1		130619.0	130619.0	1	1	1	105936.0	105936.0	1	1	1	97729.3	97729.3	1	1	1	642588.0	642588.0	1	1	1	835866.0	835866.0	1	1	1	770463.0	770463.0	1	1	1
A0A068VPI5;A0A068TV84	A0A068VPI5;A0A068TV84	A0A068TV84_COFCA;A0A068VPI5_COFCA	GSCOC_T00011720001;GSCOC_T00029597001	100	Homo sapiens	1:Experimental evidence at protein level	HMA domain-containing protein	1.0	1.0	1	1	1	1		95570.0	95570.0	1	1	1	124603.0	124603.0	1	1	1	116367.0	116367.0	1	1	1	527482.0	527482.0	1	1	1	486647.0	486647.0	1	1	1	535607.0	535607.0	1	1	1
ADD000	ADD000	iRTKit		100	Homo sapiens	1:Experimental evidence at protein level	iRT-Kit_WR_fusion	1.0	1.0	1	1	1	1		388567000.0	388567000.0	1	1	1	517758000.0	517758000.0	1	1	1	486449000.0	486449000.0	1	1	1	217124000.0	217124000.0	1	1	1	405361000.0	405361000.0	1	1	1	498781000.0	498781000.0	1	1	1
ADD001	ADD001	bait_protein		100	Homo sapiens	1:Experimental evidence at protein level	bait protein sequence	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	680552.0	680552.0	1	1	1	602799.0	602799.0	1	1	1	743792.0	743792.0	1	1	1
ADD001;A0A068TYV6	ADD001;A0A068TYV6	A0A068TYV6_COFCA;bait_protein	GSCOC_T00036562001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		4280170.0	4280170.0	1	1	1	400573000.0	400573000.0	1	1	1	97922700.0	97922700.0	1	1	1	28883700000.0	28883700000.0	1	1	1	29639800000.0	29639800000.0	1	1	1	35814400000.0	35814400000.0	1	1	1
ADD001;A0A068TYV6;A0A068V6D9	ADD001;A0A068TYV6;A0A068V6D9	A0A068TYV6_COFCA;A0A068V6D9_COFCA;bait_protein	GSCOC_T00036562001;GSCOC_T00043204001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1	134415000.0	134415000.0	1	1	1	91688100.0	91688100.0	1	1	1	29340500000.0	29340500000.0	1	1	1	27024000000.0	27024000000.0	1	1	1	27702100000.0	27702100000.0	1	1	1
Cont_A0A0H3K686;Cont_P02976	Cont_A0A0H3K686;Cont_P02976	SPA_STAA8;SPA_STAAE	spa	100	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin G-binding protein A	1.0	1.0	1	1	1	1				1	1	1	453104.0	453104.0	1	1	1	389107.0	389107.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_A2I7N1;Cont_A2I7N3;Cont_Q9TTE1	Cont_A2I7N1;Cont_A2I7N3;Cont_Q9TTE1	SPA31_BOVIN;SPA35_BOVIN;SPA37_BOVIN	SERPINA3-1;SERPINA3-5;SERPINA3-7	100	Homo sapiens	1:Experimental evidence at protein level	Serpin A3-5	1.0	1.0	1	1	1	1		149360.0	149360.0	1	1	1	180678.0	180678.0	1	1	1	63227.2	63227.2	1	1	1	24049.5	24049.5	1	1	1	87477.7	87477.7	1	1	1	98919.3	98919.3	1	1	1
Cont_O76011;Cont_Q14525	Cont_O76011;Cont_Q14525	KRT34_HUMAN;KT33B_HUMAN	KRT33B;KRT34	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha4	1.0	1.0	1	1	1	1				1	1	1			1	1	1	345907.0	345907.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_O76011;Cont_Q14525;Cont_O76009	Cont_O76011;Cont_Q14525;Cont_O76009	KRT34_HUMAN;KT33A_HUMAN;KT33B_HUMAN	KRT33A;KRT33B;KRT34	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	149492.0	149492.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_O76011;Cont_Q15323;Cont_Q14525;Cont_P02534;Cont_O76009	Cont_O76011;Cont_Q15323;Cont_Q14525;Cont_P02534;Cont_O76009	K1H1_HUMAN;K1M1_SHEEP;KRT34_HUMAN;KT33A_HUMAN;KT33B_HUMAN	KRT31;KRT33A;KRT33B;KRT34	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	255299.0	255299.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_O76011;Cont_Q15323;Cont_Q14525;Cont_Q14532;Cont_P02534;Cont_O76013;Cont_O76009	Cont_O76011;Cont_Q15323;Cont_Q14525;Cont_Q14532;Cont_P02534;Cont_O76013;Cont_O76009	K1H1_HUMAN;K1H2_HUMAN;K1M1_SHEEP;KRT34_HUMAN;KRT36_HUMAN;KT33A_HUMAN;KT33B_HUMAN	KRT31;KRT32;KRT33A;KRT33B;KRT34;KRT36	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	241019.0	241019.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_O95678	Cont_O95678	K2C75_HUMAN	KRT75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1				1	1	1			1	1	1	1346100.0	1346100.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_P50446	Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_P50446	K2C6A_HUMAN;K2C6A_MOUSE;K2C6B_HUMAN;K2C6C_HUMAN;K2C75_HUMAN;K2C75_MOUSE	KRT6A;KRT6B;KRT6C;KRT75;Krt6a;Krt75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		37877800.0	37877800.0	1	1	1	17715100.0	17715100.0	1	1	1	47203900.0	47203900.0	1	1	1	3537100.0	3537100.0	1	1	1	26666700.0	26666700.0	1	1	1	424994.0	424994.0	1	1	1
Cont_O95678;Cont_P02538;Cont_Q8BGZ7;Cont_P48668;Cont_P50446	Cont_O95678;Cont_P02538;Cont_Q8BGZ7;Cont_P48668;Cont_P50446	K2C6A_HUMAN;K2C6A_MOUSE;K2C6C_HUMAN;K2C75_HUMAN;K2C75_MOUSE	KRT6A;KRT6C;KRT75;Krt6a;Krt75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		26309000.0	26309000.0	1	1	1	18679200.0	18679200.0	1	1	1	43234900.0	43234900.0	1	1	1	10351500.0	10351500.0	1	1	1	27616200.0	27616200.0	1	1	1	9627290.0	9627290.0	1	1	1
Cont_P00366	Cont_P00366	DHE3_BOVIN	GLUD1	100	Homo sapiens	1:Experimental evidence at protein level	Glutamate dehydrogenase 1, mitochondrial	1.0	1.0	1	1	1	1		666819.0	666819.0	1	1	1			1	1	1			1	1	1			1	1	1			1	1	1			1	1	1
Cont_P00761	Cont_P00761	TRYP_PIG		100	Homo sapiens	1:Experimental evidence at protein level	Trypsin	1.0	1.0	1	1	1	1		8813740000.0	8813740000.0	1	1	1	9437040000.0	9437040000.0	1	1	1	12811000000.0	12811000000.0	1	1	1	15824800000.0	15824800000.0	1	1	1	16816400000.0	16816400000.0	1	1	1	15068600000.0	15068600000.0	1	1	1
Cont_P00883;A0A068V3J7;A0A068UAS9	Cont_P00883;A0A068V3J7;A0A068UAS9	A0A068UAS9_COFCA;A0A068V3J7_COFCA;ALDOA_RABIT	ALDOA;GSCOC_T00020836001;GSCOC_T00043076001	100	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase	1.0	1.0	1	1	1	1		805428.0	805428.0	1	1	1	825449.0	825449.0	1	1	1	790425.0	790425.0	1	1	1	1728330.0	1728330.0	1	1	1	1899360.0	1899360.0	1	1	1	1762570.0	1762570.0	1	1	1
Cont_P01012	Cont_P01012	OVAL_CHICK	SERPINB14	100	Homo sapiens	1:Experimental evidence at protein level	Ovalbumin	1.0	1.0	1	1	1	1		376947.0	376947.0	1	1	1	616081.0	616081.0	1	1	1	420165.0	420165.0	1	1	1	451759.0	451759.0	1	1	1	546191.0	546191.0	1	1	1	475518.0	475518.0	1	1	1
Cont_P01966	Cont_P01966	HBA_BOVIN	HBA	100	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0	1.0	1	1	1	1		2319850.0	2319850.0	1	1	1	3062220.0	3062220.0	1	1	1	2275620.0	2275620.0	1	1	1	2834400.0	2834400.0	1	1	1	3118120.0	3118120.0	1	1	1	4868680.0	4868680.0	1	1	1
Cont_P02081	Cont_P02081	HBBF_BOVIN		100	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin fetal subunit beta	1.0	1.0	1	1	1	1		575072.0	575072.0	1	1	1	397262.0	397262.0	1	1	1	699088.0	699088.0	1	1	1	535765.0	535765.0	1	1	1	581477.0	581477.0	1	1	1	659638.0	659638.0	1	1	1
Cont_P02453	Cont_P02453	CO1A1_BOVIN	COL1A1	100	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(I) chain	1.0	1.0	1	1	1	1		8860.29	8860.29	1	1	1	13090.3	13090.3	1	1	1	57482.7	57482.7	1	1	1	8112.09	8112.09	1	1	1			1	1	1			1	1	1
Cont_P02465	Cont_P02465	CO1A2_BOVIN	COL1A2	100	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-2(I) chain	1.0	1.0	1	1	1	1		138738.0	138738.0	1	1	1	119768.0	119768.0	1	1	1	146192.0	146192.0	1	1	1	132869.0	132869.0	1	1	1	154978.0	154978.0	1	1	1	64499.0	64499.0	1	1	1
